time, niederschlag, sonnenschein
2007040615,  0.0,60
2007040616,  0.0,60
2007040617,  0.0,60
2007040618,  0.0,45
2007040619,  0.0, 0
2007040620,  0.0, 0
2007040621,  0.0, 0
2007040622,  0.0, 0
2007040623,  0.0, 0
2007040700,  0.0, 0
2007040701,  0.0, 0
2007040702,  0.0, 0
2007040703,  0.0, 0
2007040704,  0.0, 0
2007040705,  0.0, 0
2007040706,  0.0,43
2007040707,  0.0,60
2007040708,  0.0,60
2007040709,  0.0,60
2007040710,  0.0,60
2007040711,  0.0,59
2007040712,  0.0,60
2007040713,  0.0,60
2007040714,  0.0,60
2007040715,  0.0,48
2007040716,  0.0,20
2007040717,  0.0, 0
2007040718,  0.0, 0
2007040719,  0.0, 0
2007040720,  0.0, 0
2007040721,  0.0, 0
2007040722,  0.0, 0
2007040723,  0.0, 0
2007040800,  0.0, 0
2007040801,  0.0, 0
2007040802,  0.0, 0
2007040803,  0.0, 0
2007040804,  0.0, 0
2007040805,  0.0, 0
2007040806,  0.0, 0
2007040807,  0.0, 0
2007040808,  0.0, 0
2007040809,  0.0, 0
2007040810,  0.0, 0
2007040811,  0.0,11
2007040812,  0.0,60
2007040813,  0.0,60
2007040814,  0.0,60
2007040815,  0.0,60
2007040816,  0.0,60
2007040817,  0.0,60
2007040818,  0.0,31
2007040819,  0.0, 0
2007040820,  0.0, 0
2007040821,  0.0, 0
2007040822,  0.0, 0
2007040823,  0.0, 0
2007040900,  0.0, 0
2007040901,  0.0, 0
2007040902,  0.0, 0
2007040903,  0.0, 0
2007040904,  0.0, 0
2007040905,  0.0, 0
2007040906,  0.0, 6
2007040907,  0.0,58
2007040908,  0.0,23
2007040909,  0.0,50
2007040910,  0.0,60
2007040911,  0.0,60
2007040912,  0.0,60
2007040913,  0.0,60
2007040914,  0.0,59
2007040915,  0.0,59
2007040916,  0.0,56
2007040917,  0.0,60
2007040918,  0.0,43
2007040919,  0.0, 0
2007040920,  0.0, 0
2007040921,  0.0, 0
2007040922,  0.0, 0
2007040923,  0.0, 0
2007041000,  0.0, 0
2007041001,  0.0, 0
2007041002,  0.0, 0
2007041003,  0.0, 0
2007041004,  0.0, 0
2007041005,  0.0, 0
2007041006,  0.0,40
2007041007,  0.0,60
2007041008,  0.0,60
2007041009,  0.0,60
2007041010,  0.0,60
2007041011,  0.0,60
2007041012,  0.0,60
2007041013,  0.0,60
2007041014,  0.0,60
2007041015,  0.0,60
2007041016,  0.0,60
2007041017,  0.0,60
2007041018,  0.0,43
2007041019,  0.0, 0
2007041020,  0.0, 0
2007041021,  0.0, 0
2007041022,  0.0, 0
2007041023,  0.0, 0
2007041100,  0.0, 0
2007041101,  0.0, 0
2007041102,  0.0, 0
2007041103,  0.0, 0
2007041104,  0.0, 0
2007041105,  0.0, 0
2007041106,  0.0,38
2007041107,  0.0,60
2007041108,  0.0,60
2007041109,  0.0,60
2007041110,  0.0,60
2007041111,  0.0,60
2007041112,  0.0,60
2007041113,  0.0,60
2007041114,  0.0,60
2007041115,  0.0,60
2007041116,  0.0,60
2007041117,  0.0,60
2007041118,  0.0,40
2007041119,  0.0, 0
2007041120,  0.0, 0
2007041121,  0.0, 0
2007041122,  0.0, 0
2007041123,  0.0, 0
2007041200,  0.0, 0
2007041201,  0.0, 0
2007041202,  0.0, 0
2007041203,  0.0, 0
2007041204,  0.0, 0
2007041205,  0.0, 0
2007041206,  0.0,40
2007041207,  0.0,60
2007041208,  0.0,60
2007041209,  0.0,60
2007041210,  0.0,60
2007041211,  0.0,60
2007041212,  0.0,60
2007041213,  0.0,60
2007041214,  0.0,60
2007041215,  0.0,60
2007041216,  0.0,60
2007041217,  0.0,34
2007041218,  0.0, 0
2007041219,  0.0, 0
2007041220,  0.0, 0
2007041221,  0.0, 0
2007041222,  0.0, 0
2007041223,  0.0, 0
2007041300,  0.0, 0
2007041301,  0.0, 0
2007041302,  0.0, 0
2007041303,  0.0, 0
2007041304,  0.0, 0
2007041305,  0.0, 0
2007041306,  0.0, 0
2007041307,  0.0,55
2007041308,  0.0,60
2007041309,  0.0,60
2007041310,  0.0,60
2007041311,  0.0,60
2007041312,  0.0,60
2007041313,  0.0,60
2007041314,  0.0,60
2007041315,  0.0,60
2007041316,  0.0,58
2007041317,  0.0, 2
2007041318,  0.0, 0
2007041319,  0.0, 0
2007041320,  0.0, 0
2007041321,  0.0, 0
2007041322,  0.0, 0
2007041323,  0.0, 0
2007041400,  0.0, 0
2007041401,  0.0, 0
2007041402,  0.0, 0
2007041403,  0.0, 0
2007041404,  0.0, 0
2007041405,  0.0, 0
2007041406,  0.0,49
2007041407,  0.0,60
2007041408,  0.0,60
2007041409,  0.0,60
2007041410,  0.0,60
2007041411,  0.0,60
2007041412,  0.0,60
2007041413,  0.0,60
2007041414,  0.0,60
2007041415,  0.0,60
2007041416,  0.0,60
2007041417,  0.0,60
2007041418,  0.0,47
2007041419,  0.0, 0
2007041420,  0.0, 0
2007041421,  0.0, 0
2007041422,  0.0, 0
2007041423,  0.0, 0
2007041500,  0.0, 0
2007041501,  0.0, 0
2007041502,  0.0, 0
2007041503,  0.0, 0
2007041504,  0.0, 0
2007041505,  0.0, 0
2007041506,  0.0,53
2007041507,  0.0,60
2007041508,  0.0,60
2007041509,  0.0,60
2007041510,  0.0,60
2007041511,  0.0,60
2007041512,  0.0,60
2007041513,  0.0,60
2007041514,  0.0,60
2007041515,  0.0,60
2007041516,  0.0,60
2007041517,  0.0,60
2007041518,  0.0,53
2007041519,  0.0, 0
2007041520,  0.0, 0
2007041521,  0.0, 0
2007041522,  0.0, 0
2007041523,  0.0, 0
2007041600,  0.0, 0
2007041601,  0.0, 0
2007041602,  0.0, 0
2007041603,  0.0, 0
2007041604,  0.0, 0
2007041605,  0.0, 0
2007041606,  0.0,60
2007041607,  0.0,60
2007041608,  0.0,60
2007041609,  0.0,60
2007041610,  0.0,60
2007041611,  0.0,60
2007041612,  0.0,60
2007041613,  0.0,60
2007041614,  0.0,60
2007041615,  0.0,60
2007041616,  0.0,60
2007041617,  0.0,60
2007041618,  0.0,54
2007041619,  0.0, 0
2007041620,  0.0, 0
2007041621,  0.0, 0
2007041622,  0.0, 0
2007041623,  0.0, 0
2007041700,  0.0, 0
2007041701,  0.0, 0
2007041702,  0.0, 0
2007041703,  0.0, 0
2007041704,  0.0, 0
2007041705,  0.0, 2
2007041706,  0.0,60
2007041707,  0.0,60
2007041708,  0.0,60
2007041709,  0.0,60
2007041710,  0.0,60
2007041711,  0.0,60
2007041712,  0.0,60
2007041713,  0.0,60
2007041714,  0.0,60
2007041715,  0.0,60
2007041716,  0.0,60
2007041717,  0.0,60
2007041718,  0.0,53
2007041719,  0.0, 0
2007041720,  0.0, 0
2007041721,  0.0, 0
2007041722,  0.0, 0
2007041723,  0.0, 0
2007041800,  0.0, 0
2007041801,  0.0, 0
2007041802,  0.0, 0
2007041803,  0.0, 0
2007041804,  0.0, 0
2007041805,  0.0, 0
2007041806,  0.0, 0
2007041807,  0.0, 0
2007041808,  0.0, 0
2007041809,  0.0, 0
2007041810,  0.0, 0
2007041811,  0.0, 0
2007041812,  0.0, 0
2007041813,  0.0, 0
2007041814,  0.0, 0
2007041815,  0.0, 0
2007041816,  0.0, 5
2007041817,  0.0, 0
2007041818,  0.0, 0
2007041819,  0.0, 0
2007041820,  0.0, 0
2007041821,  0.0, 0
2007041822,  0.0, 0
2007041823,  0.0, 0
2007041900,  0.0, 0
2007041901,  0.0, 0
2007041902,  0.0, 0
2007041903,  0.0, 0
2007041904,  0.0, 0
2007041905,  0.0, 0
2007041906,  0.0,33
2007041907,  0.0,60
2007041908,  0.0,60
2007041909,  0.0,60
2007041910,  0.0,60
2007041911,  0.0,60
2007041912,  0.0,60
2007041913,  0.0,60
2007041914,  0.0,60
2007041915,  0.0,60
2007041916,  0.0,60
2007041917,  0.0,60
2007041918,  0.0,51
2007041919,  0.0, 0
2007041920,  0.0, 0
2007041921,  0.0, 0
2007041922,  0.0, 0
2007041923,  0.0, 0
2007042000,  0.0, 0
2007042001,  0.0, 0
2007042002,  0.0, 0
2007042003,  0.0, 0
2007042004,  0.0, 0
2007042005,  0.0, 0
2007042006,  0.0,55
2007042007,  0.0,60
2007042008,  0.0,60
2007042009,  0.0,60
2007042010,  0.0,60
2007042011,  0.0,60
2007042012,  0.0,60
2007042013,  0.0,60
2007042014,  0.0,60
2007042015,  0.0,60
2007042016,  0.0,60
2007042017,  0.0,60
2007042018,  0.0,41
2007042019,  0.0, 0
2007042020,  0.0, 0
2007042021,  0.0, 0
2007042022,  0.0, 0
2007042023,  0.0, 0
2007042100,  0.0, 0
2007042101,  0.0, 0
2007042102,  0.0, 0
2007042103,  0.0, 0
2007042104,  0.0, 0
2007042105,  0.0, 0
2007042106,  0.0,58
2007042107,  0.0,60
2007042108,  0.0,60
2007042109,  0.0,60
2007042110,  0.0,60
2007042111,  0.0,60
2007042112,  0.0,60
2007042113,  0.0,60
2007042114,  0.0,60
2007042115,  0.0,60
2007042116,  0.0,60
2007042117,  0.0,60
2007042118,  0.0,60
2007042119,  0.0, 6
2007042120,  0.0, 0
2007042121,  0.0, 0
2007042122,  0.0, 0
2007042123,  0.0, 0
2007042200,  0.0, 0
2007042201,  0.0, 0
2007042202,  0.0, 0
2007042203,  0.0, 0
2007042204,  0.0, 0
2007042205,  0.0, 6
2007042206,  0.0,60
2007042207,  0.0,60
2007042208,  0.0,60
2007042209,  0.0,60
2007042210,  0.0,60
2007042211,  0.0,60
2007042212,  0.0,60
2007042213,  0.0,60
2007042214,  0.0,60
2007042215,  0.0,60
2007042216,  0.0,60
2007042217,  0.0,60
2007042218,  0.0,59
2007042219,  0.0, 0
2007042220,  0.0, 0
2007042221,  0.0, 0
2007042222,  0.0, 0
2007042223,  0.0, 0
2007042300,  0.0, 0
2007042301,  0.0, 0
2007042302,  0.0, 0
2007042303,  0.0, 0
2007042304,  0.0, 0
2007042305,  0.0, 3
2007042306,  0.0,49
2007042307,  0.0,60
2007042308,  0.0,60
2007042309,  0.0,60
2007042310,  0.0,60
2007042311,  0.0,60
2007042312,  0.0,60
2007042313,  0.0,59
2007042314,  0.0,59
2007042315,  0.0,56
2007042316,  0.0,60
2007042317,  0.0,60
2007042318,  0.0,54
2007042319,  0.0, 0
2007042320,  0.0, 0
2007042321,  0.0, 0
2007042322,  0.0, 0
2007042323,  0.0, 0
2007042400,  0.0, 0
2007042401,  0.0, 0
2007042402,  0.0, 0
2007042403,  0.0, 0
2007042404,  0.0, 0
2007042405,  0.0, 0
2007042406,  0.0,18
2007042407,  0.0,58
2007042408,  0.0,57
2007042409,  0.0,60
2007042410,  0.0,60
2007042411,  0.0,58
2007042412,  0.0,60
2007042413,  0.0,60
2007042414,  0.0,59
2007042415,  0.0,60
2007042416,  0.0,58
2007042417,  0.0,35
2007042418,  0.0,22
2007042419,  0.0, 0
2007042420,  0.0, 0
2007042421,  0.0, 0
2007042422,  0.0, 0
2007042423,  0.0, 0
2007042500,  0.0, 0
2007042501,  0.0, 0
2007042502,  0.0, 0
2007042503,  0.0, 0
2007042504,  0.0, 0
2007042505,  0.0, 0
2007042506,  0.0, 0
2007042507,  0.0,44
2007042508,  0.0,60
2007042509,  0.0,60
2007042510,  0.0,60
2007042511,  0.0,60
2007042512,  0.0,60
2007042513,  0.0,60
2007042514,  0.0,60
2007042515,  0.0,60
2007042516,  0.0,60
2007042517,  0.0,60
2007042518,  0.0,56
2007042519,  0.0, 0
2007042520,  0.0, 0
2007042521,  0.0, 0
2007042522,  0.0, 0
2007042523,  0.0, 0
2007042600,  0.0, 0
2007042601,  0.0, 0
2007042602,  0.0, 0
2007042603,  0.0, 0
2007042604,  0.0, 0
2007042605,  0.0, 7
2007042606,  0.0,60
2007042607,  0.0,60
2007042608,  0.0,60
2007042609,  0.0,60
2007042610,  0.0,59
2007042611,  0.0,60
2007042612,  0.0,60
2007042613,  0.0,60
2007042614,  0.0,60
2007042615,  0.0,60
2007042616,  0.0,60
2007042617,  0.0,60
2007042618,  0.0,59
2007042619,  0.0, 0
2007042620,  0.0, 0
2007042621,  0.0, 0
2007042622,  0.0, 0
2007042623,  0.0, 0
2007042700,  0.0, 0
2007042701,  0.0, 0
2007042702,  0.0, 0
2007042703,  0.0, 0
2007042704,  0.0, 0
2007042705,  0.0, 0
2007042706,  0.0,37
2007042707,  0.0,60
2007042708,  0.0,60
2007042709,  0.0,60
2007042710,  0.0,57
2007042711,  0.0,57
2007042712,  0.0,59
2007042713,  0.0,41
2007042714,  0.0,22
2007042715,  1.3,19
2007042716,  0.0,46
2007042717,  0.0, 4
2007042718,  4.7, 0
2007042719,  0.0, 0
2007042720,  0.0, 0
2007042721,  0.0, 0
2007042722,  0.0, 0
2007042723,  0.0, 0
2007042800,  0.0, 0
2007042801,  0.0, 0
2007042802,  0.0, 0
2007042803,  0.0, 0
2007042804,  0.0, 0
2007042805,  0.0, 0
2007042806,  0.0,50
2007042807,  0.0,60
2007042808,  0.0,60
2007042809,  0.0,60
2007042810,  0.0,60
2007042811,  0.0,60
2007042812,  0.0,60
2007042813,  0.0,60
2007042814,  0.0,60
2007042815,  0.0,60
2007042816,  0.0,60
2007042817,  0.0,60
2007042818,  0.0,31
2007042819,  0.0, 0
2007042820,  0.0, 0
2007042821,  0.0, 0
2007042822,  0.0, 0
2007042823,  0.0, 0
2007042900,  0.0, 0
2007042901,  0.0, 0
2007042902,  0.0, 0
2007042903,  0.0, 0
2007042904,  0.0, 0
2007042905,  0.0, 0
2007042906,  0.0,38
2007042907,  0.0,57
2007042908,  0.0,51
2007042909,  0.0,60
2007042910,  0.0,60
2007042911,  0.0,60
2007042912,  0.0,60
2007042913,  0.0,60
2007042914,  0.0,60
2007042915,  0.0,60
2007042916,  0.0,60
2007042917,  0.0,27
2007042918,  0.0, 0
2007042919,  0.0, 0
2007042920,  0.0, 0
2007042921,  0.0, 0
2007042922,  0.0, 0
2007042923,  0.0, 0
2007043000,  0.0, 0
2007043001,  0.0, 0
2007043002,  0.0, 0
2007043003,  0.0, 0
2007043004,  0.0, 0
2007043005,  0.0, 0
2007043006,  0.0, 3
2007043007,  0.0,41
2007043008,  0.0,39
2007043009,  0.0,60
2007043010,  0.0,60
2007043011,  0.0,60
2007043012,  0.0,60
2007043013,  0.0,60
2007043014,  0.0,59
2007043015,  0.0,60
2007043016,  0.0,38
2007043017,  0.0,26
2007043018,  0.0, 0
2007043019,  0.0, 0
2007043020,  0.0, 0
2007043021,  0.0, 0
2007043022,  0.0, 0
2007043023,  0.0, 0
2007050100,  0.0, 0
2007050101,  0.0, 0
2007050102,  0.0, 0
2007050103,  0.0, 0
2007050104,  0.0, 0
2007050105,  0.0,16
2007050106,  0.0,60
2007050107,  0.0,60
2007050108,  0.0,60
2007050109,  0.0,60
2007050110,  0.0,60
2007050111,  0.0,60
2007050112,  0.0,60
2007050113,  0.0,60
2007050114,  0.0,60
2007050115,  0.0,60
2007050116,  0.0,60
2007050117,  0.0,60
2007050118,  0.0,60
2007050119,  0.0,11
2007050120,  0.0, 0
2007050121,  0.0, 0
2007050122,  0.0, 0
2007050123,  0.0, 0
2007050200,  0.0, 0
2007050201,  0.0, 0
2007050202,  0.0, 0
2007050203,  0.0, 0
2007050204,  0.0, 0
2007050205,  0.0,23
2007050206,  0.0,60
2007050207,  0.0,60
2007050208,  0.0,60
2007050209,  0.0,60
2007050210,  0.0,60
2007050211,  0.0,60
2007050212,  0.0,55
2007050213,  0.0, 0
2007050214,  0.0, 3
2007050215,  0.0,22
2007050216,  0.0, 0
2007050217,  0.0, 1
2007050218,  0.0, 0
2007050219,  2.5, 0
2007050220,  0.1, 0
2007050221,  0.1, 0
2007050222,  0.0, 0
2007050223,  0.1, 0
2007050300,  0.0, 0
2007050301,  0.0, 0
2007050302,  0.0, 0
2007050303,  0.0, 0
2007050304,  0.0, 0
2007050305,  0.0, 8
2007050306,  0.0,59
2007050307,  0.0,41
2007050308,  0.0,60
2007050309,  0.0,60
2007050310,  0.0,49
2007050311,  0.0,31
2007050312,  0.0,60
2007050313,  0.0,54
2007050314,  0.0,60
2007050315,  0.0,56
2007050316,  0.0,24
2007050317,  0.0, 1
2007050318,  0.0,28
2007050319,  0.0, 0
2007050320,  0.0, 0
2007050321,  0.0, 0
2007050322,  0.0, 0
2007050323,  0.0, 0
2007050400,  0.0, 0
2007050401,  0.0, 0
2007050402,  0.0, 0
2007050403,  0.0, 0
2007050404,  0.0, 0
2007050405,  0.0,10
2007050406,  0.0, 0
2007050407,  0.0, 0
2007050408,  0.0, 1
2007050409,  0.0, 0
2007050410,  0.0, 0
2007050411,  0.0, 0
2007050412,  0.0, 0
2007050413,  0.0, 0
2007050414,  0.0, 0
2007050415,  0.0, 0
2007050416,  0.0, 0
2007050417,  0.0, 0
2007050418,  0.0, 0
2007050419,  0.2, 0
2007050420,  0.2, 0
2007050421,  0.4, 0
2007050422,  0.2, 0
2007050423,  0.2, 0
2007050500,  0.2, 0
2007050501,  0.1, 0
2007050502,  2.5, 0
2007050503,  4.4, 0
2007050504,  2.0, 0
2007050505,  2.1, 0
2007050506,  3.2, 0
2007050507,  0.8, 0
2007050508,  0.5, 0
2007050509,  0.7, 0
2007050510,  3.5, 0
2007050511,  1.3, 0
2007050512,  5.9, 0
2007050513,  1.2, 0
2007050514,  1.9, 0
2007050515,  8.7, 0
2007050516,  0.6, 0
2007050517,  0.1, 0
2007050518,  0.8, 0
2007050519,  1.7, 0
2007050520,  0.3, 0
2007050521,  0.0, 0
2007050522,  0.0, 0
2007050523,  0.1, 0
2007050600,  0.2, 0
2007050601,  0.0, 0
2007050602,  0.0, 0
2007050603,  0.0, 0
2007050604,  0.1, 0
2007050605,  0.0, 0
2007050606,  0.1, 0
2007050607,  0.5, 0
2007050608,  0.0, 0
2007050609,  0.0, 0
2007050610,  0.0, 0
2007050611,  0.1, 1
2007050612,  0.0,22
2007050613,  0.0,50
2007050614,  0.0,30
2007050615,  0.0,57
2007050616,  0.0,47
2007050617,  0.0,36
2007050618,  0.0,19
2007050619,  0.0, 0
2007050620,  0.0, 0
2007050621,  0.0, 0
2007050622,  0.0, 0
2007050623,  0.0, 0
2007050700,  0.0, 0
2007050701,  0.0, 0
2007050702,  0.0, 0
2007050703,  0.0, 0
2007050704,  0.0, 0
2007050705,  0.0, 0
2007050706,  0.0, 0
2007050707,  0.0, 7
2007050708,  0.0, 0
2007050709,  0.0, 0
2007050710,  0.0, 0
2007050711,  0.0, 0
2007050712,  0.1, 0
2007050713,  0.1, 0
2007050714,  0.0, 0
2007050715,  0.0, 0
2007050716,  0.0, 6
2007050717,  0.0, 0
2007050718,  0.0, 0
2007050719,  0.0, 0
2007050720,  0.0, 0
2007050721,  0.0, 0
2007050722,  0.0, 0
2007050723,  0.0, 0
2007050800,  0.0, 0
2007050801,  0.0, 0
2007050802,  0.0, 0
2007050803,  0.1, 0
2007050804,  0.4, 0
2007050805,  1.6, 0
2007050806,  0.5, 0
2007050807,  1.0, 0
2007050808,  0.0, 1
2007050809,  0.3, 9
2007050810,  0.0,24
2007050811,  0.0,24
2007050812,  0.2, 7
2007050813,  0.0, 5
2007050814,  0.0, 6
2007050815,  0.0, 0
2007050816,  0.0,11
2007050817,  0.8, 0
2007050818,  0.2, 0
2007050819,  0.0, 0
2007050820,  0.0, 0
2007050821,  0.1, 0
2007050822,  0.9, 0
2007050823,  1.7, 0
2007050900,  1.4, 0
2007050901,  3.1, 0
2007050902,  3.0, 0
2007050903,  1.3, 0
2007050904,  0.2, 0
2007050905,  0.5, 0
2007050906,  0.0, 0
2007050907,  0.0, 0
2007050908,  0.0, 0
2007050909,  0.0, 4
2007050910,  0.0, 2
2007050911,  0.0, 0
2007050912,  0.0, 0
2007050913,  0.0, 0
2007050914,  0.0,18
2007050915,  0.0,16
2007050916,  0.0, 6
2007050917,  0.0,23
2007050918,  0.0, 9
2007050919,  0.0, 0
2007050920,  0.0, 0
2007050921,  0.0, 0
2007050922,  0.0, 0
2007050923,  0.0, 0
2007051000,  0.0, 0
2007051001,  0.0, 0
2007051002,  0.0, 0
2007051003,  0.0, 0
2007051004,  0.0, 0
2007051005,  0.0,18
2007051006,  0.0,60
2007051007,  0.0,60
2007051008,  0.0,60
2007051009,  0.0,60
2007051010,  0.0,59
2007051011,  0.0,47
2007051012,  0.0,60
2007051013,  0.0,57
2007051014,  0.0,59
2007051015,  0.0,45
2007051016,  0.0,24
2007051017,  0.0, 6
2007051018,  0.0,31
2007051019,  0.0, 9
2007051020,  0.0, 0
2007051021,  0.0, 0
2007051022,  0.0, 0
2007051023,  0.0, 0
2007051100,  0.0, 0
2007051101,  0.0, 0
2007051102,  0.0, 0
2007051103,  0.0, 0
2007051104,  0.0, 0
2007051105,  0.0, 9
2007051106,  0.0,24
2007051107,  0.0, 0
2007051108,  0.0,30
2007051109,  0.0,59
2007051110,  0.0,59
2007051111,  0.0,51
2007051112,  0.0,13
2007051113,  0.0,18
2007051114,  0.0,56
2007051115,  0.0,51
2007051116,  0.0, 5
2007051117,  0.0, 0
2007051118,  0.7, 0
2007051119,  0.2, 0
2007051120,  0.0, 0
2007051121,  0.0, 0
2007051122,  0.0, 0
2007051123,  0.0, 0
2007051200,  0.0, 0
2007051201,  0.2, 0
2007051202,  0.3, 0
2007051203,  0.4, 0
2007051204,  0.0, 0
2007051205,  0.0, 0
2007051206,  0.0, 6
2007051207,  0.0, 0
2007051208,  0.0, 2
2007051209,  0.0,38
2007051210,  0.0,56
2007051211,  0.0,47
2007051212,  0.0,53
2007051213,  0.0,57
2007051214,  0.0,57
2007051215,  0.0,60
2007051216,  0.0,59
2007051217,  0.0,60
2007051218,  0.0,60
2007051219,  0.0,13
2007051220,  0.0, 0
2007051221,  0.0, 0
2007051222,  0.0, 0
2007051223,  0.0, 0
2007051300,  0.0, 0
2007051301,  0.0, 0
2007051302,  0.0, 0
2007051303,  0.0, 0
2007051304,  0.0, 0
2007051305,  0.0, 3
2007051306,  0.0,59
2007051307,  0.0,60
2007051308,  0.0,60
2007051309,  0.0,60
2007051310,  0.0,60
2007051311,  0.0,60
2007051312,  0.0,60
2007051313,  0.0,56
2007051314,  0.0,49
2007051315,  0.0,55
2007051316,  0.0,16
2007051317,  0.0,31
2007051318,  0.0, 0
2007051319,  0.0, 0
2007051320,  0.0, 0
2007051321,  0.0, 0
2007051322,  0.0, 0
2007051323,  0.0, 0
2007051400,  0.0, 0
2007051401,  0.0, 0
2007051402,  0.0, 0
2007051403,  0.0, 0
2007051404,  0.0, 0
2007051405,  0.0, 0
2007051406,  0.0, 0
2007051407,  0.0, 2
2007051408,  0.0,11
2007051409,  0.0, 3
2007051410,  0.0, 0
2007051411,  0.0, 7
2007051412,  0.0,15
2007051413,  0.0, 0
2007051414,  0.0, 5
2007051415,  0.0, 0
2007051416,  8.9, 0
2007051417,  0.3, 5
2007051418,  3.7, 0
2007051419,  0.4, 0
2007051420,  2.7, 0
2007051421,  1.2, 0
2007051422,  1.3, 0
2007051423,  0.3, 0
2007051500,  0.4, 0
2007051501,  1.1, 0
2007051502,  0.7, 0
2007051503,  0.3, 0
2007051504,  0.2, 0
2007051505,  0.1, 0
2007051506,  0.0, 0
2007051507,  0.1, 0
2007051508,  0.0, 0
2007051509,  0.0, 0
2007051510,  0.0, 0
2007051511,  0.0, 0
2007051512,  0.0,41
2007051513,  0.0,33
2007051514,  0.0,22
2007051515,  0.0,26
2007051516,  0.0,33
2007051517,  0.0, 2
2007051518,  0.0,30
2007051519,  0.0,19
2007051520,  0.0, 0
2007051521,  0.0, 0
2007051522,  0.0, 0
2007051523,  0.0, 0
2007051600,  0.0, 0
2007051601,  0.0, 0
2007051602,  0.0, 0
2007051603,  0.0, 0
2007051604,  0.0, 0
2007051605,  0.0, 5
2007051606,  0.0,32
2007051607,  0.0,60
2007051608,  0.0,53
2007051609,  0.0,59
2007051610,  0.0,59
2007051611,  0.0,56
2007051612,  0.0,11
2007051613,  0.0, 1
2007051614,  0.0, 0
2007051615,  0.0, 0
2007051616,  0.0, 0
2007051617,  0.2, 0
2007051618,  0.1, 0
2007051619,  0.2, 0
2007051620,  0.1, 0
2007051621,  0.0, 0
2007051622,  1.8, 0
2007051623,  0.3, 0
2007051700,  0.5, 0
2007051701,  1.4, 0
2007051702,  1.6, 0
2007051703,  1.2, 0
2007051704,  2.6, 0
2007051705,  1.7, 0
2007051706,  0.9, 0
2007051707,  1.4, 0
2007051708,  1.1, 0
2007051709,  0.1, 0
2007051710,  0.6, 0
2007051711,  0.4, 0
2007051712,  0.0, 0
2007051713,  0.0, 0
2007051714,  0.3, 0
2007051715,  0.1, 0
2007051716,  0.5, 0
2007051717,  0.9, 0
2007051718,  2.3, 0
2007051719,  0.1, 0
2007051720,  0.0, 0
2007051721,  0.0, 0
2007051722,  0.0, 0
2007051723,  0.0, 0
2007051800,  0.0, 0
2007051801,  0.0, 0
2007051802,  0.0, 0
2007051803,  0.0, 0
2007051804,  0.0, 0
2007051805,  0.0, 8
2007051806,  0.1,22
2007051807,  0.0,43
2007051808,  0.0,55
2007051809,  0.0,46
2007051810,  0.0,36
2007051811,  0.0,39
2007051812,  0.0,54
2007051813,  0.0,59
2007051814,  0.0,60
2007051815,  0.0,60
2007051816,  0.0,60
2007051817,  0.0,60
2007051818,  0.0,60
2007051819,  0.0,34
2007051820,  0.0, 0
2007051821,  0.0, 0
2007051822,  0.0, 0
2007051823,  0.0, 0
2007051900,  0.0, 0
2007051901,  0.0, 0
2007051902,  0.0, 0
2007051903,  0.0, 0
2007051904,  0.0, 0
2007051905,  0.0,28
2007051906,  0.0,60
2007051907,  0.0,60
2007051908,  0.0,60
2007051909,  0.0,60
2007051910,  0.0,60
2007051911,  0.0,60
2007051912,  0.0,60
2007051913,  0.0,60
2007051914,  0.0,60
2007051915,  0.0,60
2007051916,  0.0,60
2007051917,  0.0,60
2007051918,  0.0,60
2007051919,  0.0,42
2007051920,  0.0, 0
2007051921,  0.0, 0
2007051922,  0.0, 0
2007051923,  0.0, 0
2007052000,  0.0, 0
2007052001,  0.0, 0
2007052002,  0.0, 0
2007052003,  0.0, 0
2007052004,  0.0, 0
2007052005,  0.0,41
2007052006,  0.0,60
2007052007,  0.0,60
2007052008,  0.0,60
2007052009,  0.0,60
2007052010,  0.0,60
2007052011,  0.0,60
2007052012,  0.0,60
2007052013,  0.0,60
2007052014,  0.0,60
2007052015,  0.0,60
2007052016,  0.0,60
2007052017,  0.0,60
2007052018,  0.0,47
2007052019,  0.0, 7
2007052020,  0.0, 0
2007052021,  0.0, 0
2007052022,  0.0, 0
2007052023,  0.1, 0
2007052100,  0.0, 0
2007052101,  0.0, 0
2007052102,  0.0, 0
2007052103,  0.0, 0
2007052104,  0.0, 0
2007052105,  0.0,19
2007052106,  0.0,36
2007052107,  0.0,25
2007052108,  0.0,60
2007052109,  0.0,60
2007052110,  0.0,60
2007052111,  0.0,60
2007052112,  0.0,60
2007052113,  0.0,60
2007052114,  0.0,60
2007052115,  0.0,60
2007052116,  0.0,32
2007052117,  0.0, 5
2007052118,  0.0, 0
2007052119,  0.0, 0
2007052120,  0.1, 0
2007052121,  0.4, 0
2007052122,  0.0, 0
2007052123,  0.0, 0
2007052200,  0.0, 0
2007052201,  0.0, 0
2007052202,  0.0, 0
2007052203,  0.0, 0
2007052204,  0.0, 0
2007052205,  0.0, 0
2007052206,  3.3, 0
2007052207,  0.3, 0
2007052208,  0.0, 0
2007052209,  0.0,13
2007052210,  0.0,60
2007052211,  0.0,60
2007052212,  0.0,60
2007052213,  0.0,60
2007052214,  0.0,60
2007052215,  0.0,60
2007052216,  0.0,60
2007052217,  0.0,60
2007052218,  0.0,60
2007052219,  0.0,14
2007052220,  0.0, 0
2007052221,  0.0, 0
